MONTH,DAY,YEAR,HH,MM,SS,mmm,CH1,CH2,CH3,CH4,CH5,CH6,LUX
08,24,2016,00,02,11,604,1,0,0,0,0,0,0.0
08,24,2016,00,02,12,608,1,0,0,0,0,0,0.0
08,24,2016,00,02,14,608,1,0,0,0,0,0,0.0
08,24,2016,00,02,15,601,1,0,0,0,0,0,0.0
08,24,2016,00,02,17,604,1,0,0,0,0,0,0.0
08,24,2016,00,02,27,561,1,0,0,0,0,0,0.0
08,24,2016,00,02,28,564,1,0,0,0,0,0,0.0
08,24,2016,00,02,29,563,1,0,0,0,0,0,0.0
08,24,2016,00,02,30,564,1,0,0,0,0,0,0.0
08,24,2016,00,02,31,554,1,0,0,0,0,0,0.0
08,24,2016,00,02,35,556,1,0,0,0,0,0,0.0
08,24,2016,00,02,36,557,1,0,0,0,0,0,0.0
08,24,2016,00,02,37,616,1,0,0,0,0,0,0.0
08,24,2016,00,02,38,617,1,0,0,0,0,0,0.0
08,24,2016,00,02,39,620,1,0,0,0,0,0,0.0
08,24,2016,00,02,40,621,1,0,0,0,0,0,0.0
08,24,2016,00,02,41,620,1,0,0,0,0,0,0.0
08,24,2016,00,02,42,559,1,0,0,0,0,0,0.0
08,24,2016,00,02,43,563,1,0,0,0,0,0,0.0
08,24,2016,00,02,44,564,1,0,0,0,0,0,0.0
08,24,2016,00,02,45,565,1,0,0,0,0,0,0.0
08,24,2016,00,02,46,566,1,0,0,0,0,0,0.0
08,24,2016,00,02,47,570,1,0,0,0,0,0,0.0
08,24,2016,00,02,48,573,1,0,0,0,0,0,0.0
08,24,2016,00,02,49,576,1,0,0,0,0,0,0.0
08,24,2016,00,02,50,576,1,0,0,0,0,0,0.0
08,24,2016,00,02,51,577,1,0,0,0,0,0,0.0
08,24,2016,00,02,52,579,1,0,0,0,0,0,0.0
08,24,2016,00,02,53,576,1,0,0,0,0,0,0.0
08,24,2016,00,02,54,578,1,0,0,0,0,0,0.0
08,24,2016,00,02,55,573,1,0,0,0,0,0,0.0
08,24,2016,00,02,56,572,1,0,0,0,0,0,0.0
08,24,2016,00,02,57,573,1,0,0,0,0,0,0.0
08,24,2016,00,02,58,576,1,0,0,0,0,0,0.0
08,24,2016,00,02,59,578,1,0,0,0,0,0,0.0
08,24,2016,00,03,00,578,1,0,0,0,0,0,0.0
08,24,2016,00,03,01,578,1,0,0,0,0,0,0.0
08,24,2016,00,03,02,578,1,0,0,0,0,0,0.0
08,24,2016,00,03,03,579,1,0,0,0,0,0,0.0
08,24,2016,00,03,04,580,1,0,0,0,0,0,0.0
08,24,2016,00,03,05,578,1,0,0,0,0,0,0.0
08,24,2016,00,03,06,576,1,0,0,0,0,0,0.0
08,24,2016,00,03,10,627,1,0,0,0,0,0,0.0
08,24,2016,00,03,27,587,1,0,0,0,0,0,0.0
08,24,2016,00,03,28,588,1,0,0,0,0,0,0.0
08,24,2016,00,03,29,589,1,0,0,0,0,0,0.0
08,24,2016,00,03,30,589,1,0,0,0,0,0,0.0
08,24,2016,00,03,32,644,1,0,0,0,0,0,0.0
08,24,2016,00,03,34,577,1,0,0,0,0,0,0.0
08,24,2016,00,03,35,585,1,0,0,0,0,0,0.0
08,24,2016,00,03,36,585,1,0,0,0,0,0,0.0
08,24,2016,00,03,37,640,1,0,0,0,0,0,0.0
08,24,2016,00,03,38,645,1,0,0,0,0,0,0.0
08,24,2016,00,03,39,645,1,0,0,0,0,0,0.0
08,24,2016,00,03,40,646,1,0,0,0,0,0,0.0
08,24,2016,00,03,41,646,1,0,0,0,0,0,0.0
08,24,2016,00,03,42,584,1,0,0,0,0,0,0.0
08,24,2016,00,03,43,590,1,0,0,0,0,0,0.0
08,24,2016,00,03,44,588,1,0,0,0,0,0,0.0
08,24,2016,00,03,45,589,1,0,0,0,0,0,0.0
08,24,2016,00,03,46,591,1,0,0,0,0,0,0.0
08,24,2016,00,03,47,596,1,0,0,0,0,0,0.0
08,24,2016,00,03,48,599,1,0,0,0,0,0,0.0
08,24,2016,00,03,49,600,1,0,0,0,0,0,0.0
08,24,2016,00,03,50,602,1,0,0,0,0,0,0.0
08,24,2016,00,03,51,602,1,0,0,0,0,0,0.0
08,24,2016,00,03,52,603,1,0,0,0,0,0,0.0
08,24,2016,00,03,53,602,1,0,0,0,0,0,0.0
08,24,2016,00,03,54,601,1,0,0,0,0,0,0.0
08,24,2016,00,03,55,600,1,0,0,0,0,0,0.0
08,24,2016,00,03,56,600,1,0,0,0,0,0,0.0
08,24,2016,00,03,57,602,1,0,0,0,0,0,0.0
08,24,2016,00,03,58,601,1,0,0,0,0,0,0.0
08,24,2016,00,03,59,605,1,0,0,0,0,0,0.0
08,24,2016,00,04,00,173,1,0,0,0,0,0,0.0
08,24,2016,00,04,00,935,1,0,0,0,0,0,0.0
08,24,2016,00,04,01,601,1,0,0,0,0,0,0.0
08,24,2016,00,04,02,603,1,0,0,0,0,0,0.0
08,24,2016,00,04,03,603,1,0,0,0,0,0,0.0
08,24,2016,00,04,04,605,1,0,0,0,0,0,0.0
08,24,2016,00,04,05,603,1,0,0,0,0,0,0.0
08,24,2016,00,04,06,602,1,0,0,0,0,0,0.0
08,24,2016,00,04,10,654,1,0,0,0,0,0,0.0
08,24,2016,00,04,27,612,1,0,0,0,0,0,0.0
08,24,2016,00,04,28,615,1,0,0,0,0,0,0.0
08,24,2016,00,04,29,615,1,0,0,0,0,0,0.0
08,24,2016,00,04,30,614,1,0,0,0,0,0,0.0
08,24,2016,00,04,31,609,1,0,0,0,0,0,0.0
08,24,2016,00,04,35,605,1,0,0,0,0,0,0.0
08,24,2016,00,04,36,607,1,0,0,0,0,0,0.0
08,24,2016,00,04,37,668,1,0,0,0,0,0,0.0
08,24,2016,00,04,38,671,1,0,0,0,0,0,0.0
08,24,2016,00,04,39,671,1,0,0,0,0,0,0.0
08,24,2016,00,04,40,673,1,0,0,0,0,0,0.0
08,24,2016,00,04,41,672,1,0,0,0,0,0,0.0
08,24,2016,00,04,42,611,1,0,0,0,0,0,0.0
08,24,2016,00,04,43,615,1,0,0,0,0,0,0.0
08,24,2016,00,04,44,613,1,0,0,0,0,0,0.0
08,24,2016,00,04,45,617,1,0,0,0,0,0,0.0
08,24,2016,00,04,46,616,1,0,0,0,0,0,0.0
08,24,2016,00,04,47,622,1,0,0,0,0,0,0.0
08,24,2016,00,04,48,623,1,0,0,0,0,0,0.0
08,24,2016,00,04,49,626,1,0,0,0,0,0,0.0
08,24,2016,00,04,50,627,1,0,0,0,0,0,0.0
08,24,2016,00,04,51,628,1,0,0,0,0,0,0.0
08,24,2016,00,04,52,629,1,0,0,0,0,0,0.0
08,24,2016,00,04,53,629,1,0,0,0,0,0,0.0
08,24,2016,00,04,54,628,1,0,0,0,0,0,0.0
08,24,2016,00,04,55,626,1,0,0,0,0,0,0.0
08,24,2016,00,04,56,624,1,0,0,0,0,0,0.0
08,24,2016,00,04,57,626,1,0,0,0,0,0,0.0
08,24,2016,00,04,58,626,1,0,0,0,0,0,0.0
08,24,2016,00,04,59,628,1,0,0,0,0,0,0.0
08,24,2016,00,05,00,629,1,0,0,0,0,0,0.0
08,24,2016,00,05,01,628,1,0,0,0,0,0,0.0
08,24,2016,00,05,02,630,1,0,0,0,0,0,0.0
08,24,2016,00,05,03,631,1,0,0,0,0,0,0.0
08,24,2016,00,05,04,629,1,0,0,0,0,0,0.0
08,24,2016,00,05,05,610,1,0,0,0,0,0,0.0
08,24,2016,00,05,06,626,1,0,0,0,0,0,0.0
08,24,2016,00,05,10,682,1,0,0,0,0,0,0.0
08,24,2016,00,05,11,684,1,0,0,0,0,0,0.0
08,24,2016,00,05,12,681,1,0,0,0,0,0,0.0
08,24,2016,00,05,13,678,1,0,0,0,0,0,0.0
08,24,2016,00,05,16,681,1,0,0,0,0,0,0.0
08,24,2016,00,05,27,640,1,0,0,0,0,0,0.0
08,24,2016,00,05,28,640,1,0,0,0,0,0,0.0
08,24,2016,00,05,29,640,1,0,0,0,0,0,0.0
08,24,2016,00,05,30,638,1,0,0,0,0,0,0.0
08,24,2016,00,05,31,691,1,0,0,0,0,0,0.0
08,24,2016,00,05,32,690,1,0,0,0,0,0,0.0
08,24,2016,00,05,35,641,1,0,0,0,0,0,0.0
08,24,2016,00,05,36,634,1,0,0,0,0,0,0.0
08,24,2016,00,05,37,695,1,0,0,0,0,0,0.0
08,24,2016,00,05,38,697,1,0,0,0,0,0,0.0
08,24,2016,00,05,39,695,1,0,0,0,0,0,0.0
08,24,2016,00,05,40,698,1,0,0,0,0,0,0.0
08,24,2016,00,05,41,695,1,0,0,0,0,0,0.0
08,24,2016,00,05,42,633,1,0,0,0,0,0,0.0
08,24,2016,00,05,43,640,1,0,0,0,0,0,0.0
08,24,2016,00,05,44,638,1,0,0,0,0,0,0.0
08,24,2016,00,05,45,639,1,0,0,0,0,0,0.0
08,24,2016,00,05,46,643,1,0,0,0,0,0,0.0
08,24,2016,00,05,47,646,1,0,0,0,0,0,0.0
08,24,2016,00,05,48,651,1,0,0,0,0,0,0.0
08,24,2016,00,05,49,653,1,0,0,0,0,0,0.0
08,24,2016,00,05,50,653,1,0,0,0,0,0,0.0
08,24,2016,00,05,51,654,1,0,0,0,0,0,0.0
08,24,2016,00,05,52,654,1,0,0,0,0,0,0.0
08,24,2016,00,05,53,653,1,0,0,0,0,0,0.0
08,24,2016,00,05,54,654,1,0,0,0,0,0,0.0
08,24,2016,00,05,55,651,1,0,0,0,0,0,0.0
08,24,2016,00,05,56,650,1,0,0,0,0,0,0.0
08,24,2016,00,05,57,647,1,0,0,0,0,0,0.0
08,24,2016,00,05,58,652,1,0,0,0,0,0,0.0
08,24,2016,00,05,59,654,1,0,0,0,0,0,0.0
08,24,2016,00,06,00,655,1,0,0,0,0,0,0.0
08,24,2016,00,06,01,654,1,0,0,0,0,0,0.0
08,24,2016,00,06,02,654,1,0,0,0,0,0,0.0
08,24,2016,00,06,03,655,1,0,0,0,0,0,0.0
08,24,2016,00,06,04,654,1,0,0,0,0,0,0.0
08,24,2016,00,06,05,654,1,0,0,0,0,0,0.0
08,24,2016,00,06,06,652,1,0,0,0,0,0,0.0
08,24,2016,00,06,10,704,1,0,0,0,0,0,0.0
08,24,2016,00,06,11,710,1,0,0,0,0,0,0.0
08,24,2016,00,06,12,703,1,0,0,0,0,0,0.0
08,24,2016,00,06,14,706,1,0,0,0,0,0,0.0
08,24,2016,00,06,16,707,1,0,0,0,0,0,0.0
08,24,2016,00,06,27,664,1,0,0,0,0,0,0.0
08,24,2016,00,06,28,665,1,0,0,0,0,0,0.0
08,24,2016,00,06,29,667,1,0,0,0,0,0,0.0
08,24,2016,00,06,30,664,1,0,0,0,0,0,0.0
08,24,2016,00,06,31,659,1,0,0,0,0,0,0.0
08,24,2016,00,06,32,720,1,0,0,0,0,0,0.0
08,24,2016,00,06,35,656,1,0,0,0,0,0,0.0
08,24,2016,00,06,36,714,1,0,0,0,0,0,0.0
08,24,2016,00,06,37,661,1,0,0,0,0,0,0.0
08,24,2016,00,06,38,722,1,0,0,0,0,0,0.0
08,24,2016,00,06,39,722,1,0,0,0,0,0,0.0
08,24,2016,00,06,40,723,1,0,0,0,0,0,0.0
08,24,2016,00,06,41,722,1,0,0,0,0,0,0.0
08,24,2016,00,06,43,665,1,0,0,0,0,0,0.0
08,24,2016,00,06,44,665,1,0,0,0,0,0,0.0
08,24,2016,00,06,45,669,1,0,0,0,0,0,0.0
08,24,2016,00,06,46,669,1,0,0,0,0,0,0.0
08,24,2016,00,06,47,672,1,0,0,0,0,0,0.0
08,24,2016,00,06,48,675,1,0,0,0,0,0,0.0
08,24,2016,00,06,49,679,1,0,0,0,0,0,0.0
08,24,2016,00,06,50,679,1,0,0,0,0,0,0.0
08,24,2016,00,06,51,680,1,0,0,0,0,0,0.0
08,24,2016,00,06,52,681,1,0,0,0,0,0,0.0
08,24,2016,00,06,53,680,1,0,0,0,0,0,0.0
08,24,2016,00,06,54,681,1,0,0,0,0,0,0.0
08,24,2016,00,06,55,678,1,0,0,0,0,0,0.0
08,24,2016,00,06,56,677,1,0,0,0,0,0,0.0
08,24,2016,00,06,57,675,1,0,0,0,0,0,0.0
08,24,2016,00,06,58,680,1,0,0,0,0,0,0.0
08,24,2016,00,06,59,680,1,0,0,0,0,0,0.0
08,24,2016,00,07,00,681,1,0,0,0,0,0,0.0
08,24,2016,00,07,01,680,1,0,0,0,0,0,0.0
08,24,2016,00,07,02,680,1,0,0,0,0,0,0.0
08,24,2016,00,07,03,681,1,0,0,0,0,0,0.0
08,24,2016,00,07,04,681,1,0,0,0,0,0,0.0
08,24,2016,00,07,05,681,1,0,0,0,0,0,0.0
08,24,2016,00,07,10,731,1,0,0,0,0,0,0.0
08,24,2016,00,07,16,729,1,0,0,0,0,0,0.0
08,24,2016,00,07,27,692,1,0,0,0,0,0,0.0
08,24,2016,00,07,28,691,1,0,0,0,0,0,0.0
08,24,2016,00,07,29,690,1,0,0,0,0,0,0.0
08,24,2016,00,07,30,689,1,0,0,0,0,0,0.0
08,24,2016,00,07,31,681,1,0,0,0,0,0,0.0
08,24,2016,00,07,35,691,1,0,0,0,0,0,0.0
08,24,2016,00,07,36,681,1,0,0,0,0,0,0.0
08,24,2016,00,07,37,746,1,0,0,0,0,0,0.0
08,24,2016,00,07,38,747,1,0,0,0,0,0,0.0
08,24,2016,00,07,39,748,1,0,0,0,0,0,0.0
08,24,2016,00,07,40,749,1,0,0,0,0,0,0.0
08,24,2016,00,07,41,747,1,0,0,0,0,0,0.0
08,24,2016,00,07,43,691,1,0,0,0,0,0,0.0
08,24,2016,00,07,44,688,1,0,0,0,0,0,0.0
08,24,2016,00,07,45,689,1,0,0,0,0,0,0.0
08,24,2016,00,07,46,694,1,0,0,0,0,0,0.0
08,24,2016,00,07,47,698,1,0,0,0,0,0,0.0
08,24,2016,00,07,48,702,1,0,0,0,0,0,0.0
08,24,2016,00,07,49,704,1,0,0,0,0,0,0.0
08,24,2016,00,07,50,705,1,0,0,0,0,0,0.0
08,24,2016,00,07,51,705,1,0,0,0,0,0,0.0
08,24,2016,00,07,52,706,1,0,0,0,0,0,0.0
08,24,2016,00,07,53,704,1,0,0,0,0,0,0.0
08,24,2016,00,07,54,705,1,0,0,0,0,0,0.0
08,24,2016,00,07,55,705,1,0,0,0,0,0,0.0
08,24,2016,00,07,56,702,1,0,0,0,0,0,0.0
08,24,2016,00,07,57,703,1,0,0,0,0,0,0.0
08,24,2016,00,07,58,704,1,0,0,0,0,0,0.0
08,24,2016,00,07,59,705,1,0,0,0,0,0,0.0
08,24,2016,00,08,00,705,1,0,0,0,0,0,0.0
08,24,2016,00,08,01,706,1,0,0,0,0,0,0.0
08,24,2016,00,08,02,706,1,0,0,0,0,0,0.0
08,24,2016,00,08,03,706,1,0,0,0,0,0,0.0
08,24,2016,00,08,04,707,1,0,0,0,0,0,0.0
08,24,2016,00,08,05,688,1,0,0,0,0,0,0.0
08,24,2016,00,08,06,703,1,0,0,0,0,0,0.0
08,24,2016,00,08,10,756,1,0,0,0,0,0,0.0
08,24,2016,00,08,15,760,1,0,0,0,0,0,0.0
08,24,2016,00,08,27,713,1,0,0,0,0,0,0.0
08,24,2016,00,08,28,718,1,0,0,0,0,0,0.0
08,24,2016,00,08,29,717,1,0,0,0,0,0,0.0
08,24,2016,00,08,30,716,1,0,0,0,0,0,0.0
08,24,2016,00,08,35,710,1,0,0,0,0,0,0.0
08,24,2016,00,08,36,718,1,0,0,0,0,0,0.0
08,24,2016,00,08,37,770,1,0,0,0,0,0,0.0
08,24,2016,00,08,38,772,1,0,0,0,0,0,0.0
08,24,2016,00,08,39,774,1,0,0,0,0,0,0.0
08,24,2016,00,08,40,776,1,0,0,0,0,0,0.0
08,24,2016,00,08,41,775,1,0,0,0,0,0,0.0
08,24,2016,00,08,43,715,1,0,0,0,0,0,0.0
08,24,2016,00,08,44,716,1,0,0,0,0,0,0.0
08,24,2016,00,08,45,719,1,0,0,0,0,0,0.0
08,24,2016,00,08,46,719,1,0,0,0,0,0,0.0
08,24,2016,00,08,47,722,1,0,0,0,0,0,0.0
08,24,2016,00,08,48,727,1,0,0,0,0,0,0.0
08,24,2016,00,08,49,730,1,0,0,0,0,0,0.0
08,24,2016,00,08,50,730,1,0,0,0,0,0,0.0
08,24,2016,00,08,51,730,1,0,0,0,0,0,0.0
08,24,2016,00,08,52,733,1,0,0,0,0,0,0.0
08,24,2016,00,08,53,731,1,0,0,0,0,0,0.0
08,24,2016,00,08,54,731,1,0,0,0,0,0,0.0
08,24,2016,00,08,55,728,1,0,0,0,0,0,0.0
08,24,2016,00,08,56,728,1,0,0,0,0,0,0.0
08,24,2016,00,08,57,731,1,0,0,0,0,0,0.0
08,24,2016,00,08,58,730,1,0,0,0,0,0,0.0
08,24,2016,00,08,59,733,1,0,0,0,0,0,0.0
08,24,2016,00,09,00,731,1,0,0,0,0,0,0.0
08,24,2016,00,09,01,732,1,0,0,0,0,0,0.0
08,24,2016,00,09,02,732,1,0,0,0,0,0,0.0
08,24,2016,00,09,03,732,1,0,0,0,0,0,0.0
08,24,2016,00,09,04,734,1,0,0,0,0,0,0.0
08,24,2016,00,09,05,707,1,0,0,0,0,0,0.0
08,24,2016,00,09,11,786,1,0,0,0,0,0,0.0
08,24,2016,00,09,12,783,1,0,0,0,0,0,0.0
08,24,2016,00,09,17,780,1,0,0,0,0,0,0.0
08,24,2016,00,09,27,740,1,0,0,0,0,0,0.0
08,24,2016,00,09,28,743,1,0,0,0,0,0,0.0
08,24,2016,00,09,29,742,1,0,0,0,0,0,0.0
08,24,2016,00,09,30,741,1,0,0,0,0,0,0.0
08,24,2016,00,09,31,738,1,0,0,0,0,0,0.0
08,24,2016,00,09,32,802,1,0,0,0,0,0,0.0
08,24,2016,00,09,35,744,1,0,0,0,0,0,0.0
08,24,2016,00,09,36,745,1,0,0,0,0,0,0.0
08,24,2016,00,09,37,791,1,0,0,0,0,0,0.0
08,24,2016,00,09,38,800,1,0,0,0,0,0,0.0
08,24,2016,00,09,39,800,1,0,0,0,0,0,0.0
08,24,2016,00,09,40,802,1,0,0,0,0,0,0.0
08,24,2016,00,09,41,801,1,0,0,0,0,0,0.0
08,24,2016,00,09,43,740,1,0,0,0,0,0,0.0
08,24,2016,00,09,44,742,1,0,0,0,0,0,0.0
08,24,2016,00,09,45,740,1,0,0,0,0,0,0.0
08,24,2016,00,09,46,744,1,0,0,0,0,0,0.0
08,24,2016,00,09,47,747,1,0,0,0,0,0,0.0
08,24,2016,00,09,48,753,1,0,0,0,0,0,0.0
08,24,2016,00,09,49,756,1,0,0,0,0,0,0.0
08,24,2016,00,09,50,756,1,0,0,0,0,0,0.0
08,24,2016,00,09,51,756,1,0,0,0,0,0,0.0
08,24,2016,00,09,52,757,1,0,0,0,0,0,0.0
08,24,2016,00,09,53,756,1,0,0,0,0,0,0.0
08,24,2016,00,09,54,757,1,0,0,0,0,0,0.0
08,24,2016,00,09,55,757,1,0,0,0,0,0,0.0
08,24,2016,00,09,56,756,1,0,0,0,0,0,0.0
08,24,2016,00,09,57,754,1,0,0,0,0,0,0.0
08,24,2016,00,09,58,758,1,0,0,0,0,0,0.0
08,24,2016,00,09,59,758,1,0,0,0,0,0,0.0
08,24,2016,00,10,00,758,1,0,0,0,0,0,0.0
08,24,2016,00,10,01,758,1,0,0,0,0,0,0.0
08,24,2016,00,10,02,756,1,0,0,0,0,0,0.0
08,24,2016,00,10,03,757,1,0,0,0,0,0,0.0
08,24,2016,00,10,04,759,1,0,0,0,0,0,0.0
08,24,2016,00,10,05,737,1,0,0,0,0,0,0.0
08,24,2016,00,10,06,755,1,0,0,0,0,0,0.0
08,24,2016,00,10,10,820,1,0,0,0,0,0,0.0
08,24,2016,00,10,11,813,1,0,0,0,0,0,0.0
08,24,2016,00,10,27,765,1,0,0,0,0,0,0.0
08,24,2016,00,10,28,768,1,0,0,0,0,0,0.0
08,24,2016,00,10,29,769,1,0,0,0,0,0,0.0
08,24,2016,00,10,30,768,1,0,0,0,0,0,0.0
08,24,2016,00,10,31,762,1,0,0,0,0,0,0.0
08,24,2016,00,10,34,756,1,0,0,0,0,0,0.0
08,24,2016,00,10,35,771,1,0,0,0,0,0,0.0
08,24,2016,00,10,36,768,1,0,0,0,0,0,0.0
08,24,2016,00,10,37,823,1,0,0,0,0,0,0.0
08,24,2016,00,10,38,822,1,0,0,0,0,0,0.0
08,24,2016,00,10,39,825,1,0,0,0,0,0,0.0
08,24,2016,00,10,40,827,1,0,0,0,0,0,0.0
08,24,2016,00,10,41,827,1,0,0,0,0,0,0.0
08,24,2016,00,10,43,767,1,0,0,0,0,0,0.0
08,24,2016,00,10,44,767,1,0,0,0,0,0,0.0
08,24,2016,00,10,45,770,1,0,0,0,0,0,0.0
08,24,2016,00,10,46,771,1,0,0,0,0,0,0.0
08,24,2016,00,10,47,773,1,0,0,0,0,0,0.0
08,24,2016,00,10,48,779,1,0,0,0,0,0,0.0
08,24,2016,00,10,49,782,1,0,0,0,0,0,0.0
08,24,2016,00,10,50,782,1,0,0,0,0,0,0.0
08,24,2016,00,10,51,782,1,0,0,0,0,0,0.0
08,24,2016,00,10,52,783,1,0,0,0,0,0,0.0
08,24,2016,00,10,53,783,1,0,0,0,0,0,0.0
08,24,2016,00,10,54,782,1,0,0,0,0,0,0.0
08,24,2016,00,10,55,780,1,0,0,0,0,0,0.0
08,24,2016,00,10,56,781,1,0,0,0,0,0,0.0
08,24,2016,00,10,57,779,1,0,0,0,0,0,0.0
08,24,2016,00,10,58,783,1,0,0,0,0,0,0.0
08,24,2016,00,10,59,784,1,0,0,0,0,0,0.0
08,24,2016,00,11,00,783,1,0,0,0,0,0,0.0
08,24,2016,00,11,01,783,1,0,0,0,0,0,0.0
08,24,2016,00,11,02,784,1,0,0,0,0,0,0.0
08,24,2016,00,11,03,785,1,0,0,0,0,0,0.0
08,24,2016,00,11,04,783,1,0,0,0,0,0,0.0
08,24,2016,00,11,05,762,1,0,0,0,0,0,0.0
08,24,2016,00,11,27,792,1,0,0,0,0,0,0.0
08,24,2016,00,11,28,792,1,0,0,0,0,0,0.0
08,24,2016,00,11,29,794,1,0,0,0,0,0,0.0
08,24,2016,00,11,30,792,1,0,0,0,0,0,0.0
08,24,2016,00,11,31,788,1,0,0,0,0,0,0.0
08,24,2016,00,11,32,787,1,0,0,0,0,0,0.0
08,24,2016,00,11,34,788,1,0,0,0,0,0,0.0
08,24,2016,00,11,35,788,1,0,0,0,0,0,0.0
08,24,2016,00,11,36,785,1,0,0,0,0,0,0.0
08,24,2016,00,11,36,898,1,0,0,0,0,0,0.0
08,24,2016,00,11,37,849,1,0,0,0,0,0,0.0
08,24,2016,00,11,38,851,1,0,0,0,0,0,0.0
08,24,2016,00,11,39,851,1,0,0,0,0,0,0.0
08,24,2016,00,11,40,853,1,0,0,0,0,0,0.0
08,24,2016,00,11,41,851,1,0,0,0,0,0,0.0
08,24,2016,00,11,43,788,1,0,0,0,0,0,0.0
08,24,2016,00,11,44,789,1,0,0,0,0,0,0.0
08,24,2016,00,11,45,791,1,0,0,0,0,0,0.0
08,24,2016,00,11,46,794,1,0,0,0,0,0,0.0
08,24,2016,00,11,47,800,1,0,0,0,0,0,0.0
08,24,2016,00,11,48,803,1,0,0,0,0,0,0.0
08,24,2016,00,11,49,806,1,0,0,0,0,0,0.0
08,24,2016,00,11,50,807,1,0,0,0,0,0,0.0
08,24,2016,00,11,51,808,1,0,0,0,0,0,0.0
08,24,2016,00,11,52,808,1,0,0,0,0,0,0.0
08,24,2016,00,11,53,808,1,0,0,0,0,0,0.0
08,24,2016,00,11,54,808,1,0,0,0,0,0,0.0
08,24,2016,00,11,55,807,1,0,0,0,0,0,0.0
08,24,2016,00,11,56,803,1,0,0,0,0,0,0.0
08,24,2016,00,11,57,801,1,0,0,0,0,0,0.0
08,24,2016,00,11,58,809,1,0,0,0,0,0,0.0
08,24,2016,00,11,59,807,1,0,0,0,0,0,0.0
08,24,2016,00,12,00,809,1,0,0,0,0,0,0.0
08,24,2016,00,12,01,808,1,0,0,0,0,0,0.0
08,24,2016,00,12,02,809,1,0,0,0,0,0,0.0
08,24,2016,00,12,03,808,1,0,0,0,0,0,0.0
08,24,2016,00,12,04,811,1,0,0,0,0,0,0.0
08,24,2016,00,12,05,785,1,0,0,0,0,0,0.0
08,24,2016,00,12,06,805,1,0,0,0,0,0,0.0
08,24,2016,00,12,10,861,1,0,0,0,0,0,0.0
08,24,2016,00,12,15,862,1,0,0,0,0,0,0.0
08,24,2016,00,12,27,816,1,0,0,0,0,0,0.0
08,24,2016,00,12,28,820,1,0,0,0,0,0,0.0
08,24,2016,00,12,29,820,1,0,0,0,0,0,0.0
08,24,2016,00,12,30,820,1,0,0,0,0,0,0.0
08,24,2016,00,12,31,815,1,0,0,0,0,0,0.0
08,24,2016,00,12,34,810,1,0,0,0,0,0,0.0
08,24,2016,00,12,35,821,1,0,0,0,0,0,0.0
08,24,2016,00,12,36,812,1,0,0,0,0,0,0.0
08,24,2016,00,12,36,928,1,0,0,0,0,0,0.0
08,24,2016,00,12,37,874,1,0,0,0,0,0,0.0
08,24,2016,00,12,38,876,1,0,0,0,0,0,0.0
08,24,2016,00,12,39,875,1,0,0,0,0,0,0.0
08,24,2016,00,12,40,877,1,0,0,0,0,0,0.0
08,24,2016,00,12,41,875,1,0,0,0,0,0,0.0
08,24,2016,00,12,43,815,1,0,0,0,0,0,0.0
08,24,2016,00,12,44,817,1,0,0,0,0,0,0.0
08,24,2016,00,12,45,819,1,0,0,0,0,0,0.0
08,24,2016,00,12,46,819,1,0,0,0,0,0,0.0
08,24,2016,00,12,47,824,1,0,0,0,0,0,0.0
08,24,2016,00,12,48,828,1,0,0,0,0,0,0.0
08,24,2016,00,12,49,832,1,0,0,0,0,0,0.0
08,24,2016,00,12,50,832,1,0,0,0,0,0,0.0
08,24,2016,00,12,51,834,1,0,0,0,0,0,0.0
08,24,2016,00,12,52,835,1,0,0,0,0,0,0.0
08,24,2016,00,12,53,834,1,0,0,0,0,0,0.0
08,24,2016,00,12,54,834,1,0,0,0,0,0,0.0
08,24,2016,00,12,55,832,1,0,0,0,0,0,0.0
08,24,2016,00,12,56,829,1,0,0,0,0,0,0.0
08,24,2016,00,12,57,830,1,0,0,0,0,0,0.0
08,24,2016,00,12,58,831,1,0,0,0,0,0,0.0
08,24,2016,00,12,59,834,1,0,0,0,0,0,0.0
08,24,2016,00,13,00,833,1,0,0,0,0,0,0.0
08,24,2016,00,13,01,834,1,0,0,0,0,0,0.0
08,24,2016,00,13,02,835,1,0,0,0,0,0,0.0
08,24,2016,00,13,03,835,1,0,0,0,0,0,0.0
08,24,2016,00,13,04,836,1,0,0,0,0,0,0.0
08,24,2016,00,13,05,813,1,0,0,0,0,0,0.0
08,24,2016,00,13,11,887,1,0,0,0,0,0,0.0
08,24,2016,00,13,27,844,1,0,0,0,0,0,0.0
08,24,2016,00,13,28,846,1,0,0,0,0,0,0.0
08,24,2016,00,13,29,846,1,0,0,0,0,0,0.0
08,24,2016,00,13,30,844,1,0,0,0,0,0,0.0
08,24,2016,00,13,31,843,1,0,0,0,0,0,0.0
08,24,2016,00,13,32,839,1,0,0,0,0,0,0.0
08,24,2016,00,13,33,835,1,0,0,0,0,0,0.0
08,24,2016,00,13,34,840,1,0,0,0,0,0,0.0
08,24,2016,00,13,35,841,1,0,0,0,0,0,0.0
08,24,2016,00,13,36,840,1,0,0,0,0,0,0.0
08,24,2016,00,13,37,898,1,0,0,0,0,0,0.0
08,24,2016,00,13,38,900,1,0,0,0,0,0,0.0
08,24,2016,00,13,39,902,1,0,0,0,0,0,0.0
08,24,2016,00,13,40,905,1,0,0,0,0,0,0.0
